,time_period,region,roadmap_group,roadmap_invoice_qty,roadmap_t1ci_qty,roadmap_t2ci_qty,year,month,ww_roadmap_invoice_qty,ww_roadmap_t1ci_qty,ww_roadmap_t2ci_qty,group,segment
4295,2019-11-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0875,7.3375,2019,11,0.0,29.170833333333334,11.470833333333335,Gaming/Nitro,Gaming - Aspire
4296,2019-12-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0625,6.59375,2019,12,0.0,19.4625,11.29375,Gaming/Nitro,Gaming - Aspire
4297,2020-01-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.06666666666666667,5.583333333333333,2020,1,0.0,13.995238095238095,9.011904761904763,Gaming/Nitro,Gaming - Aspire
4298,2020-02-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.06578947368421052,4.407894736842105,2020,2,0.0,9.260233918128655,7.741228070175439,Gaming/Nitro,Gaming - Aspire
4299,2020-03-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.07142857142857142,3.4107142857142856,2020,3,0.0,7.182539682539683,8.744047619047619,Gaming/Nitro,Gaming - Aspire
4300,2020-04-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.07692307692307693,3.4423076923076925,2020,4,0.0,5.326923076923077,6.4423076923076925,Gaming/Nitro,Gaming - Aspire
4301,2020-05-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.07462686567164178,2.746268656716418,2020,5,0.0,3.074626865671642,5.046268656716418,Gaming/Nitro,Gaming - Aspire
4302,2020-06-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.08,2.26,2020,6,0.0,2.28,3.6599999999999997,Gaming/Nitro,Gaming - Aspire
4303,2020-07-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.07692307692307693,2.076923076923077,2020,7,0.0,1.6483516483516483,4.934065934065934,Gaming/Nitro,Gaming - Aspire
4304,2020-08-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.07692307692307693,1.8,2020,8,0.0,1.0769230769230769,5.133333333333334,Gaming/Nitro,Gaming - Aspire
4305,2020-09-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.09523809523809523,1.6666666666666667,2020,9,0.0,1.0952380952380953,3.666666666666667,Gaming/Nitro,Gaming - Aspire
4306,2020-10-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.11363636363636363,1.5,2020,10,0.0,1.1136363636363635,2.5,Gaming/Nitro,Gaming - Aspire
4307,2020-11-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.1111111111111111,1.2222222222222223,2020,11,0.0,1.1111111111111112,2.2222222222222223,Gaming/Nitro,Gaming - Aspire
4308,2020-12-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.09375,1.0,2020,12,0.0,0.09375,2.0,Gaming/Nitro,Gaming - Aspire
4309,2021-01-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,1.0857142857142856,2021,1,0.0,0.0,2.0857142857142854,Gaming/Nitro,Gaming - Aspire
4310,2021-02-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,1.0769230769230769,2021,2,0.0,0.0,2.0769230769230766,Gaming/Nitro,Gaming - Aspire
4311,2021-03-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,0.9523809523809523,2021,3,0.0,0.0,1.9523809523809523,Gaming/Nitro,Gaming - Aspire
4312,2021-04-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,1.0,2021,4,0.0,0.0,2.0,Gaming/Nitro,Gaming - Aspire
4313,2021-05-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,0.9090909090909091,2021,5,0.0,0.0,1.9090909090909092,Gaming/Nitro,Gaming - Aspire
4314,2021-06-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,1.0,2021,6,0.0,0.0,1.75,Gaming/Nitro,Gaming - Aspire
4315,2021-07-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,0.7272727272727273,2021,7,0.0,0.0,0.7272727272727273,Gaming/Nitro,Gaming - Aspire
4316,2021-08-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,0.7894736842105263,2021,8,0.0,0.0,0.7894736842105263,Gaming/Nitro,Gaming - Aspire
4317,2021-09-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,0.5882352941176471,2021,9,0.0,0.0,0.5882352941176471,Gaming/Nitro,Gaming - Aspire
4318,2021-10-01,EMEA,Gaming - Aspire-GX-AMD,0.0,0.0,0.7142857142857143,2021,10,0.0,0.0,0.7142857142857143,Gaming/Nitro,Gaming - Aspire
4319,2019-12-01,EMEA,K8,0.0,0.0,0.0,2019,12,0.0,0.0,0.0,Tower,K series
4320,2020-01-01,EMEA,K8,0.0,0.0,0.0,2020,1,0.0,0.0,0.0,Tower,K series
4321,2020-02-01,EMEA,K8,50.0,0.0,0.0,2020,2,60.0,0.0,0.0,Tower,K series
4322,2020-03-01,EMEA,K8,72.0,0.0,0.0,2020,3,72.0,0.0,0.0,Tower,K series
4323,2020-04-01,EMEA,K8,32.0,0.8888888888888888,0.0,2020,4,62.0,0.8888888888888888,0.0,Tower,K series
4324,2020-05-01,EMEA,K8,3.0,3.25,0.0,2020,5,3.0,3.25,0.0,Tower,K series
4325,2020-06-01,EMEA,K8,26.0,11.714285714285714,0.0,2020,6,26.0,11.714285714285714,0.0,Tower,K series
4326,2020-07-01,EMEA,K8,0.0,24.95,0.7,2020,7,26.0,24.95,0.7,Tower,K series
4327,2020-08-01,EMEA,K8,24.0,18.20689655172414,1.0,2020,8,238.0,18.20689655172414,1.0,Tower,K series
4328,2020-09-01,EMEA,K8,24.0,16.333333333333332,0.6296296296296297,2020,9,29.0,16.333333333333332,0.6296296296296297,Tower,K series
4329,2020-10-01,EMEA,K8,13.0,13.0,0.7297297297297297,2020,10,15.0,14.0,0.7297297297297297,Tower,K series
4330,2020-11-01,EMEA,K8,99.0,15.857142857142858,0.8214285714285714,2020,11,508.0,46.10714285714286,0.8214285714285714,Tower,K series
4331,2020-12-01,EMEA,K8,24.0,13.148148148148149,0.48148148148148145,2020,12,24.0,50.14814814814815,0.48148148148148145,Tower,K series
4332,2021-01-01,EMEA,K8,32.0,14.419354838709678,0.5806451612903226,2021,1,104.0,51.21935483870968,0.5806451612903226,Tower,K series
4333,2021-02-01,EMEA,K8,0.0,18.958333333333332,0.8333333333333334,2021,2,198.0,54.95833333333333,0.8333333333333334,Tower,K series
4334,2021-03-01,EMEA,K8,49.0,14.481481481481481,1.8465608465608465,2021,3,360.0,49.73148148148148,1.8465608465608465,Tower,K series
4335,2021-04-01,EMEA,K8,3.0,16.87987012987013,3.938311688311688,2021,4,10.0,49.87987012987013,3.938311688311688,Tower,K series
4336,2021-05-01,EMEA,K8,96.0,13.835294117647058,3.7411764705882353,2021,5,136.0,37.63529411764706,3.7411764705882353,Tower,K series
4337,2021-06-01,EMEA,K8,0.0,15.708333333333334,3.2916666666666665,2021,6,0.0,31.958333333333336,3.2916666666666665,Tower,K series
4338,2021-07-01,EMEA,K8,8.0,18.05993208828523,1.1612903225806452,2021,7,201.0,26.25993208828523,1.1612903225806452,Tower,K series
4339,2021-08-01,EMEA,K8,64.0,14.616666666666665,0.3333333333333333,2021,8,213.0,15.116666666666665,0.3333333333333333,Tower,K series
4340,2021-09-01,EMEA,K8,0.0,5.886128364389235,0.5217391304347826,2021,9,115.0,5.886128364389235,0.5217391304347826,Tower,K series
4341,2021-10-01,EMEA,K8,24.0,2.8380952380952382,1.4,2021,10,236.0,3.8380952380952382,1.4,Tower,K series
4342,2021-11-01,EMEA,K8,600.0,0.0,0.0,2021,11,744.0,0.0,0.0,Tower,K series
4343,2017-03-01,EMEA,M4,0.0,0.0,0.0,2017,3,0.0,0.0,0.0,Tower,M4 series
4344,2017-04-01,EMEA,M4,0.0,0.0,0.0,2017,4,1105.0,0.0,0.0,Tower,M4 series
4345,2017-05-01,EMEA,M4,486.0,0.17391304347826086,0.0,2017,5,3089.0,0.17391304347826086,0.0,Tower,M4 series
4346,2017-06-01,EMEA,M4,462.0,20.142857142857142,0.0,2017,6,3335.0,528.8095238095239,0.0,Tower,M4 series
4347,2017-07-01,EMEA,M4,384.0,37.86486486486486,0.0,2017,7,4423.0,801.6648648648649,0.0,Tower,M4 series
4348,2017-08-01,EMEA,M4,635.0,59.583333333333336,1.1944444444444444,2017,8,6136.0,779.5833333333334,1.1944444444444444,Tower,M4 series
4349,2017-09-01,EMEA,M4,707.0,59.680851063829785,2.0,2017,9,2001.0,890.7475177304964,2.0,Tower,M4 series
4350,2017-10-01,EMEA,M4,1688.0,67.72727272727273,1.5681818181818181,2017,10,8128.0,1123.060606060606,1.5681818181818181,Tower,M4 series
4351,2017-11-01,EMEA,M4,322.0,68.5952380952381,1.1904761904761905,2017,11,7472.0,1178.8809523809523,1.1904761904761905,Tower,M4 series
4352,2017-12-01,EMEA,M4,856.0,90.88235294117646,0.8235294117647058,2017,12,12978.0,1347.3981424148608,0.8235294117647058,Tower,M4 series
4353,2018-01-01,EMEA,M4,468.0,86.8936170212766,0.44680851063829785,2018,1,3600.0,1109.7686170212767,0.44680851063829785,Tower,M4 series
4354,2018-02-01,EMEA,M4,1369.0,68.96363636363637,0.09090909090909091,2018,2,1842.0,908.480303030303,0.09090909090909091,Tower,M4 series
4355,2018-03-01,EMEA,M4,492.0,68.43055555555556,0.5416666666666666,2018,3,7132.0,748.3147660818714,0.6995614035087719,Tower,M4 series
4356,2018-04-01,EMEA,M4,274.0,88.52941176470588,0.5294117647058824,2018,4,7629.0,677.4044117647059,0.5294117647058824,Tower,M4 series
4357,2018-05-01,EMEA,M4,1000.0,79.65306122448979,0.10204081632653061,2018,5,10479.0,740.1530612244898,0.10204081632653061,Tower,M4 series
4358,2018-06-01,EMEA,M4,640.0,58.741379310344826,1.293103448275862,2018,6,8229.0,581.7141065830721,1.293103448275862,Tower,M4 series
4359,2018-07-01,EMEA,M4,416.0,64.04081632653062,1.2244897959183674,2018,7,6578.0,630.8741496598639,1.3078231292517006,Tower,M4 series
4360,2018-08-01,EMEA,M4,987.0,60.51063829787234,1.2765957446808511,2018,8,14403.0,687.8161938534279,365.27659574468083,Tower,M4 series
4361,2018-09-01,EMEA,M4,288.0,60.464285714285715,1.1607142857142858,2018,9,9042.0,882.1198412698413,249.60515873015873,Tower,M4 series
4362,2018-10-01,EMEA,M4,384.0,72.61538461538461,0.6923076923076923,2018,10,3479.0,1210.1987179487178,0.6923076923076923,Tower,M4 series
4363,2018-11-01,EMEA,M4,1632.0,72.13157894736842,0.39473684210526316,2018,11,4701.0,1463.5065789473683,0.39473684210526316,Tower,M4 series
4364,2018-12-01,EMEA,M4,569.0,58.7962962962963,0.07407407407407407,2018,12,5600.0,1510.5462962962963,0.07407407407407407,Tower,M4 series
4365,2019-01-01,EMEA,M4,864.0,50.36585365853659,10.24390243902439,2019,1,5607.0,1839.6158536585367,14.99390243902439,Tower,M4 series
4366,2019-02-01,EMEA,M4,0.0,32.43589743589744,20.76923076923077,2019,2,4668.0,1593.3358974358976,30.969230769230773,Tower,M4 series
4367,2019-03-01,EMEA,M4,0.0,75.14634146341463,22.317073170731707,2019,3,4796.0,1419.0463414634146,33.3170731707317,Tower,M4 series
4368,2019-04-01,EMEA,M4,0.0,89.84375,20.1875,2019,4,6188.0,1623.6770833333335,24.743055555555557,Tower,M4 series
4369,2019-05-01,EMEA,M4,0.0,38.38709677419355,18.70967741935484,2019,5,11987.0,1256.6939149560117,29.64149560117302,Tower,M4 series
4370,2019-06-01,EMEA,M4,0.0,14.588235294117647,14.352941176470589,2019,6,10950.0,1190.5805429864254,20.968325791855204,Tower,M4 series
4371,2019-07-01,EMEA,M4,0.0,15.333333333333334,12.916666666666666,2019,7,6690.0,1095.25,15.75,Tower,M4 series
4372,2019-08-01,EMEA,M4,0.0,13.766666666666667,14.733333333333333,2019,8,8250.0,955.6833333333334,15.583333333333332,Tower,M4 series
4373,2019-09-01,EMEA,M4,0.0,10.333333333333334,7.125,2019,9,10502.0,1226.5208333333333,9.9375,Tower,M4 series
4374,2019-10-01,EMEA,M4,0.0,8.541666666666666,5.791666666666667,2019,10,5903.0,946.4305555555557,6.902777777777778,Tower,M4 series
4375,2019-11-01,EMEA,M4,0.0,7.75,3.7857142857142856,2019,11,4793.0,1417.65,19.135714285714286,Tower,M4 series
4376,2019-12-01,EMEA,M4,0.0,10.857142857142858,0.8571428571428571,2019,12,4803.0,1223.6359890109889,115.62637362637363,Tower,M4 series
4377,2020-01-01,EMEA,M4,0.0,9.8,0.8,2020,1,3012.0,1097.1333333333334,20.3,Tower,M4 series
4378,2020-02-01,EMEA,M4,0.0,6.411764705882353,0.4117647058823529,2020,2,4529.0,673.1895424836601,19.96732026143791,Tower,M4 series
4379,2020-03-01,EMEA,M4,48.0,7.0,0.3333333333333333,2020,3,6898.0,507.125,22.75,Tower,M4 series
4380,2020-04-01,EMEA,M4,0.0,6.461538461538462,0.3076923076923077,2020,4,5517.0,518.0615384615385,35.10769230769231,Tower,M4 series
4381,2020-05-01,EMEA,M4,0.0,3.263157894736842,0.2631578947368421,2020,5,8405.0,1168.6631578947367,43.19649122807018,Tower,M4 series
4382,2020-06-01,EMEA,M4,0.0,13.25,0.25,2020,6,5275.0,1688.517857142857,72.33333333333334,Tower,M4 series
4383,2020-07-01,EMEA,M4,0.0,49.25,0.25,2020,7,7458.0,1958.482142857143,409.5892857142857,Tower,M4 series
4384,2020-08-01,EMEA,M4,24.0,48.125,0.0,2020,8,6334.0,1873.175,380.59999999999997,Tower,M4 series
4385,2020-09-01,EMEA,M4,106.0,42.66666666666667,0.0,2020,9,2234.0,1629.2583333333332,347.8833333333333,Tower,M4 series
4386,2020-10-01,EMEA,M4,120.0,36.75000000000001,0.0,2020,10,1608.0,1573.2416666666668,214.13333333333335,Tower,M4 series
4387,2020-11-01,EMEA,M4,0.0,26.464285714285715,0.0,2020,11,3978.0,1755.7698412698412,23.75,Tower,M4 series
4388,2020-12-01,EMEA,M4,96.0,7.375,0.0,2020,12,370.0,2523.1659090909093,26.5,Tower,M4 series
4389,2021-01-01,EMEA,M4,72.0,5.966666666666667,0.5,2021,1,1487.0,3332.050793650794,4.1,Tower,M4 series
4390,2021-02-01,EMEA,M4,63.0,7.875,0.0,2021,2,200.0,2019.25,0.0,Tower,M4 series
4391,2021-03-01,EMEA,M4,112.0,8.166666666666666,0.05555555555555555,2021,3,568.0,1535.6666666666667,0.05555555555555555,Tower,M4 series
4392,2021-04-01,EMEA,M4,72.0,11.470588235294118,0.23529411764705882,2021,4,288.0,1149.8515406162464,0.23529411764705882,Tower,M4 series
4393,2021-05-01,EMEA,M4,264.0,14.96,0.4,2021,5,704.0,821.8766666666667,0.4,Tower,M4 series
4394,2021-06-01,EMEA,M4,0.0,18.304347826086957,0.21739130434782608,2021,6,253.0,686.7626811594203,0.21739130434782608,Tower,M4 series
4395,2021-07-01,EMEA,M4,126.0,18.46875,0.46875,2021,7,803.0,477.38541666666663,11.66875,Tower,M4 series
4396,2021-08-01,EMEA,M4,207.0,26.576923076923077,0.6538461538461539,2021,8,2184.0,429.6185897435897,17.153846153846153,Tower,M4 series
4397,2021-09-01,EMEA,M4,168.0,38.916666666666664,0.17857142857142858,2021,9,723.0,681.3674242424242,9.678571428571429,Tower,M4 series
4398,2021-10-01,EMEA,M4,72.0,45.58166666666666,0.16666666666666666,2021,10,1022.0,717.946746031746,10.833333333333332,Tower,M4 series
4399,2021-11-01,EMEA,M4,144.0,0.0,0.0,2021,11,827.0,0.0,0.0,Tower,M4 series
4400,2021-12-01,EMEA,M4,48.0,0.0,0.0,2021,12,645.0,0.0,0.0,Tower,M4 series
4401,2017-04-01,EMEA,M6,0.0,0.0,0.0,2017,4,2006.0,0.0,0.0,Tower,M6 series
4402,2017-05-01,EMEA,M6,54.0,0.0,0.0,2017,5,1054.0,0.0,0.0,Tower,M6 series
4403,2017-06-01,EMEA,M6,18.0,13.25,0.0,2017,6,4563.0,159.25,0.0,Tower,M6 series
4404,2017-07-01,EMEA,M6,34.0,16.105263157894736,0.3157894736842105,2017,7,2117.0,259.60526315789474,0.8157894736842105,Tower,M6 series
4405,2017-08-01,EMEA,M6,36.0,9.523809523809524,0.0,2017,8,106.0,249.27380952380952,0.6666666666666666,Tower,M6 series
4406,2017-09-01,EMEA,M6,32.0,13.7,0.0,2017,9,3786.0,217.0142857142857,0.42857142857142855,Tower,M6 series
4407,2017-10-01,EMEA,M6,50.0,24.3125,0.0,2017,10,522.0,454.3125,1.0,Tower,M6 series
4408,2017-11-01,EMEA,M6,324.0,19.045454545454547,0.0,2017,11,3961.0,658.5454545454545,0.0,Tower,M6 series
4409,2017-12-01,EMEA,M6,398.0,16.352941176470587,0.029411764705882353,2017,12,3221.0,630.7529411764706,0.31512605042016806,Tower,M6 series
4410,2018-01-01,EMEA,M6,89.0,29.714285714285715,0.0,2018,1,2134.0,560.7142857142858,0.5,Tower,M6 series
4411,2018-02-01,EMEA,M6,167.0,28.275862068965516,0.0,2018,2,2226.0,505.6508620689655,1.75,Tower,M6 series
4412,2018-03-01,EMEA,M6,448.0,25.425,0.0,2018,3,549.0,384.89642857142854,13.714285714285714,Tower,M6 series
4413,2018-04-01,EMEA,M6,32.0,27.0,0.28125,2018,4,1508.0,292.3333333333333,7.170138888888889,Tower,M6 series
4414,2018-05-01,EMEA,M6,4000.0,28.5,0.3125,2018,5,9093.0,165.75,1.6875,Tower,M6 series
4415,2018-06-01,EMEA,M6,960.0,28.35483870967742,0.0967741935483871,2018,6,8211.0,171.59928315412188,0.8745519713261649,Tower,M6 series
4416,2018-07-01,EMEA,M6,1080.0,20.458333333333332,0.20833333333333334,2018,7,3707.0,246.40833333333333,0.9083333333333333,Tower,M6 series
4417,2018-08-01,EMEA,M6,33.0,31.941666666666666,0.4,2018,8,4034.0,216.91785714285714,1.8285714285714287,Tower,M6 series
4418,2018-09-01,EMEA,M6,64.0,129.3125,0.2222222222222222,2018,9,750.0,412.7680555555555,1.2555555555555555,Tower,M6 series
4419,2018-10-01,EMEA,M6,117.0,113.18859649122807,0.041666666666666664,2018,10,1417.0,478.58442982456137,1.0416666666666667,Tower,M6 series
4420,2018-11-01,EMEA,M6,54.0,71.05833333333334,0.041666666666666664,2018,11,1551.0,453.8149122807018,2.7785087719298245,Tower,M6 series
4421,2018-12-01,EMEA,M6,101.0,26.035714285714285,0.0,2018,12,2738.0,260.9468253968254,12.355555555555556,Tower,M6 series
4422,2019-01-01,EMEA,M6,208.0,30.81704260651629,0.0,2019,1,1572.0,316.8170426065163,2.166666666666667,Tower,M6 series
4423,2019-02-01,EMEA,M6,1128.0,27.073684210526316,0.0,2019,2,1424.0,403.8236842105263,2.25,Tower,M6 series
4424,2019-03-01,EMEA,M6,464.0,16.684095860566448,0.2962962962962963,2019,3,3276.0,439.98409586056647,1.2962962962962963,Tower,M6 series
4425,2019-04-01,EMEA,M6,592.0,71.75,0.24,2019,4,2211.0,483.5,1.74,Tower,M6 series
4426,2019-05-01,EMEA,M6,304.0,115.31985294117646,0.6875,2019,5,4025.0,530.3615196078431,2.6875,Tower,M6 series
4427,2019-06-01,EMEA,M6,129.0,127.55555555555556,1.3611111111111112,2019,6,1063.0,384.84722222222223,2.5277777777777777,Tower,M6 series
4428,2019-07-01,EMEA,M6,230.0,130.72916666666666,1.7291666666666667,2019,7,1918.0,360.62916666666666,4.129166666666666,Tower,M6 series
4429,2019-08-01,EMEA,M6,132.0,106.28787878787878,1.5,2019,8,640.0,329.2212121212121,4.5,Tower,M6 series
4430,2019-09-01,EMEA,M6,240.0,109.90416666666667,0.95,2019,9,1474.0,307.8208333333333,1.95,Tower,M6 series
4431,2019-10-01,EMEA,M6,148.0,106.31681034482759,0.8146551724137931,2019,10,1784.0,498.2275246305419,2.957512315270936,Tower,M6 series
4432,2019-11-01,EMEA,M6,332.0,119.7479674796748,0.6097560975609756,2019,11,3293.0,470.91708512673364,1.7274031563845051,Tower,M6 series
4433,2019-12-01,EMEA,M6,256.0,147.33333333333331,0.5,2019,12,552.0,495.91666666666663,2.25,Tower,M6 series
4434,2020-01-01,EMEA,M6,552.0,174.45,0.375,2020,1,603.0,494.01666666666665,0.375,Tower,M6 series
4435,2020-02-01,EMEA,M6,444.0,167.24915254237288,0.3220338983050847,2020,2,684.0,432.93097072419107,0.3220338983050847,Tower,M6 series
4436,2020-03-01,EMEA,M6,466.0,162.66326530612244,0.24489795918367346,2020,3,3348.0,278.4132653061224,33.344897959183676,Tower,M6 series
4437,2020-04-01,EMEA,M6,225.0,232.5607843137255,0.29411764705882354,2020,4,1752.0,303.9357843137255,11.46078431372549,Tower,M6 series
4438,2020-05-01,EMEA,M6,80.0,314.3382352941176,0.35294117647058826,2020,5,1531.0,564.2429971988795,20.829131652661065,Tower,M6 series
4439,2020-06-01,EMEA,M6,53.0,317.7755102040816,0.5102040816326531,2020,6,147.0,540.6505102040817,17.843537414965986,Tower,M6 series
4440,2020-07-01,EMEA,M6,0.0,326.7111111111111,0.4,2020,7,1052.0,467.9611111111111,21.65,Tower,M6 series
4441,2020-08-01,EMEA,M6,113.0,47.40350877192982,0.47368421052631576,2020,8,1497.0,661.1701754385965,46.57368421052632,Tower,M6 series
4442,2020-09-01,EMEA,M6,32.0,37.18181818181818,0.45454545454545453,2020,9,2772.0,803.5627705627705,92.06168831168831,Tower,M6 series
4443,2020-10-01,EMEA,M6,113.0,30.375,0.375,2020,10,1609.0,712.1217948717949,28.759615384615387,Tower,M6 series
4444,2020-11-01,EMEA,M6,72.0,32.93333333333333,1.0153846153846153,2020,11,216.0,1057.448484848485,6.71993006993007,Tower,M6 series
4445,2020-12-01,EMEA,M6,92.0,27.820433436532507,0.9969040247678018,2020,12,260.0,993.9537667698659,6.730237358101135,Tower,M6 series
4446,2021-01-01,EMEA,M6,56.0,33.21328671328671,0.9673659673659674,2021,1,216.0,801.2132867132868,5.467365967365967,Tower,M6 series
4447,2021-02-01,EMEA,M6,48.0,32.595281306715066,4.784029038112523,2021,2,48.0,709.7619479733817,12.784029038112523,Tower,M6 series
4448,2021-03-01,EMEA,M6,100.0,26.57085020242915,5.036437246963562,2021,3,102.0,641.6375168690957,14.036437246963562,Tower,M6 series
4449,2021-04-01,EMEA,M6,184.0,24.07707509881423,3.41897233201581,2021,4,248.0,648.5770750988142,6.6689723320158105,Tower,M6 series
4450,2021-05-01,EMEA,M6,336.0,14.794372294372295,2.6666666666666665,2021,5,356.0,597.5943722943723,5.866666666666667,Tower,M6 series
4451,2021-06-01,EMEA,M6,177.0,15.5,2.2948717948717947,2021,6,305.0,538.375,4.544871794871795,Tower,M6 series
4452,2021-07-01,EMEA,M6,557.0,14.348051948051948,1.8571428571428572,2021,7,853.0,491.99035964035966,3.587912087912088,Tower,M6 series
4453,2021-08-01,EMEA,M6,176.0,20.52,2.12,2021,8,240.0,442.18666666666667,3.62,Tower,M6 series
4454,2021-09-01,EMEA,M6,72.0,28.14,7.92,2021,9,76.0,482.5490909090909,9.101818181818182,Tower,M6 series
4455,2021-10-01,EMEA,M6,144.0,2.058201058201058,5.592592592592593,2021,10,161.0,408.55820105820106,6.342592592592593,Tower,M6 series
4456,2021-11-01,EMEA,M6,505.0,0.0,0.0,2021,11,529.0,0.0,0.0,Tower,M6 series
4457,2021-12-01,EMEA,M6,144.0,0.0,0.0,2021,12,232.0,0.0,0.0,Tower,M6 series
4458,2021-02-01,EMEA,MiniPC-Essential-N2,0.0,0.125,0.0,2021,2,0.0,0.125,0.0,Tower,Essential
4459,2021-03-01,EMEA,MiniPC-Essential-N2,140.0,0.2,0.0,2021,3,140.0,0.2,0.0,Tower,Essential
4460,2021-04-01,EMEA,MiniPC-Essential-N2,280.0,0.11764705882352941,0.0,2021,4,280.0,0.11764705882352941,0.0,Tower,Essential
4461,2021-05-01,EMEA,MiniPC-Essential-N2,1580.0,0.0,0.0,2021,5,1580.0,0.0,0.0,Tower,Essential
4462,2021-06-01,EMEA,MiniPC-Essential-N2,280.0,0.0,0.0,2021,6,280.0,0.0,0.0,Tower,Essential
4463,2021-07-01,EMEA,MiniPC-Essential-N2,906.0,7.89873417721519,0.0,2021,7,906.0,7.89873417721519,0.0,Tower,Essential
4464,2021-08-01,EMEA,MiniPC-Essential-N2,108.0,26.06578947368421,1.5394736842105263,2021,8,108.0,26.06578947368421,1.5394736842105263,Tower,Essential
4465,2021-09-01,EMEA,MiniPC-Essential-N2,1428.0,38.42168674698795,5.469879518072289,2021,9,1428.0,38.42168674698795,5.469879518072289,Tower,Essential
4466,2021-10-01,EMEA,MiniPC-Essential-N2,1140.0,71.67857142857143,4.678571428571429,2021,10,1140.0,71.67857142857143,4.678571428571429,Tower,Essential
4467,2021-11-01,EMEA,MiniPC-Essential-N2,1276.0,0.0,0.0,2021,11,1276.0,0.0,0.0,Tower,Essential
4468,2021-12-01,EMEA,MiniPC-Essential-N2,2005.0,0.0,0.0,2021,12,2015.0,0.0,0.0,Tower,Essential
4469,2017-12-01,EMEA,MiniPC-Essential-N7,0.0,0.0,0.0,2017,12,0.0,0.0,0.0,Tower,Essential
4470,2018-01-01,EMEA,MiniPC-Essential-N7,718.0,0.0,0.0,2018,1,718.0,0.0,0.0,Tower,Essential
4471,2018-02-01,EMEA,MiniPC-Essential-N7,84.0,1.476923076923077,0.0,2018,2,84.0,1.476923076923077,0.0,Tower,Essential
4472,2018-03-01,EMEA,MiniPC-Essential-N7,446.0,13.829545454545455,0.13636363636363635,2018,3,446.0,13.829545454545455,0.13636363636363635,Tower,Essential
4473,2018-04-01,EMEA,MiniPC-Essential-N7,272.0,33.43421052631579,1.3289473684210527,2018,4,368.0,42.18421052631579,7.703947368421053,Tower,Essential
4474,2018-05-01,EMEA,MiniPC-Essential-N7,1064.0,56.666666666666664,2.2098765432098766,2018,5,1064.0,91.66666666666666,14.209876543209877,Tower,Essential
4475,2018-06-01,EMEA,MiniPC-Essential-N7,1044.0,50.66981132075472,2.2641509433962264,2018,6,1044.0,75.86981132075472,14.764150943396226,Tower,Essential
4476,2018-07-01,EMEA,MiniPC-Essential-N7,88.0,92.60493827160494,2.111111111111111,2018,7,88.0,122.10493827160494,14.23611111111111,Tower,Essential
4477,2018-08-01,EMEA,MiniPC-Essential-N7,32.0,101.67901234567901,1.962962962962963,2018,8,32.0,116.55401234567901,14.462962962962964,Tower,Essential
4478,2018-09-01,EMEA,MiniPC-Essential-N7,41.0,84.86407766990291,2.233009708737864,2018,9,41.0,95.26407766990292,17.833009708737862,Tower,Essential
4479,2018-10-01,EMEA,MiniPC-Essential-N7,272.0,56.29213483146067,2.4831460674157304,2018,10,272.0,67.04213483146067,12.858146067415731,Tower,Essential
4480,2018-11-01,EMEA,MiniPC-Essential-N7,102.0,42.168539325842694,1.9550561797752808,2018,11,102.0,42.668539325842694,12.70505617977528,Tower,Essential
4481,2018-12-01,EMEA,MiniPC-Essential-N7,320.0,31.544642857142858,2.0625,2018,12,360.0,31.544642857142858,9.0625,Tower,Essential
4482,2019-01-01,EMEA,MiniPC-Essential-N7,392.0,30.551724137931036,2.3448275862068964,2019,1,392.0,30.551724137931036,4.719827586206897,Tower,Essential
4483,2019-02-01,EMEA,MiniPC-Essential-N7,506.0,32.10227272727273,2.034090909090909,2019,2,506.0,32.10227272727273,3.034090909090909,Tower,Essential
4484,2019-03-01,EMEA,MiniPC-Essential-N7,821.0,31.90566037735849,3.339622641509434,2019,3,821.0,31.90566037735849,4.0062893081761,Tower,Essential
4485,2019-04-01,EMEA,MiniPC-Essential-N7,374.0,49.38961038961039,2.6363636363636362,2019,4,374.0,49.38961038961039,2.6363636363636362,Tower,Essential
